0,1,2
6823,9,6934926
6824,10,1643104
6825,11,1642653
6826,12,5280864
6827,13,5280873
6828,14,1655306
6829,15,1654873
6830,16,6934640
6831,17,6935482
6832,1,6954627
6833,2,1647986
6834,3,5296547
6835,4,1660158
6836,5,8602713
6837,6,6955986
6838,8,6955008
6839,9,6955438
6840,10,1647990
6841,11,1647539
6842,12,5296554
6843,13,5296551
6844,14,1660158
6845,15,1659723
6846,16,6955138
6847,17,6955998
6848,1,6974809
6849,2,1652726
6850,3,5311779
6851,4,1664874
6852,5,8627277
6853,6,6975920
6854,8,6974828
6855,9,6975262
6856,10,1652726
6857,11,1652289
6858,12,5311784
6859,13,5311771
6860,14,1664874
6861,15,1664427
6862,16,6975072
6863,17,6975916
6864,1,6995485
6865,2,1657645
6866,3,5327649
6867,4,1669830
6868,5,8652899
6869,6,6996755
6870,8,6995542
6871,9,6995969
6872,10,1657650
6873,11,1657201
6874,12,5327647
6875,13,5327639
6876,14,1669828
6877,15,1669385
6878,16,6995894
6879,17,6996754
6880,1,7015736
6881,2,1662580
6882,3,5343307
6883,4,1674714
6884,5,8678378
6885,6,7017287
6886,8,7016103
6887,9,7016535
6888,10,1662588
6889,11,1662134
6890,12,5343312
6891,13,5343320
6892,14,1674722
6893,15,1674275
6894,16,7016461
6895,17,7017326
6896,1,7035780
6897,2,1667296
6898,3,5358504
6899,4,1679444
6900,5,8702789
6901,6,7037210
6902,8,7035789
6903,9,7036218
6904,10,1667300
6905,11,1666847
6906,12,5358506
6907,13,5358501
6908,14,1679443
6909,15,1678996
6910,16,7036346
6911,17,7037214
6912,1,7056116
6913,2,1672160
6914,3,5374093
6915,4,1684267
6916,5,8728091
6917,6,7057574
6918,8,7056227
6919,9,7056658
6920,10,1672168
6921,11,1671713
6922,12,5374110
6923,13,5374113
6924,14,1684273
6925,15,1683830
6926,16,7056722
6927,17,7057590
6928,1,7076274
6929,2,1676998
6930,3,5389585
6931,4,1689113
6932,5,8753235
6933,6,7077958
6934,8,7076537
6935,9,7076966
6936,10,1677004
6937,11,1676547
6938,12,5389582
6939,13,5389577
6940,14,1689111
6941,15,1688666
6942,16,7077088
6943,17,7077960
6944,1,7096486
6945,2,1681888
6946,3,5405365
6947,4,1694035
6948,5,8778559
6949,6,7098668
6950,8,7096965
6951,9,7097414
6952,10,1681892
6953,11,1681435
6954,12,5405424
6955,13,5405405
6956,14,1694055
6957,15,1693616
6958,16,7097864
6959,17,7098740
6960,1,7116588
6961,2,1686556
6962,3,5420445
6963,4,1698637
6964,5,8802877
6965,6,7118154
6966,8,7116605
6967,9,7117034
6968,10,1686560
6969,11,1686107
6970,12,5420452
6971,13,5420449
6972,14,1698645
6973,15,1698202
6974,16,7117352
6975,17,7118194
6976,1,7137048
6977,2,1691460
6978,3,5435989
6979,4,1703517
6980,5,8828335
6981,6,7138714
6982,8,7137171
6983,9,7137598
6984,10,1691468
6985,11,1691015
6986,12,5435996
6987,13,5435987
6988,14,1703521
6989,15,1703072
6990,16,7137864
6991,17,7138728
6992,1,7157304
6993,2,1696362
6994,3,5451571
6995,4,1708369
6996,5,8853717
6997,6,7159202
6998,8,7157657
6999,9,7158086
7000,10,1696366
7001,11,1695913
7002,12,5451578
7003,13,5451593
7004,14,1708371
7005,15,1707923
7006,16,7158376
7007,17,7159235
7008,1,7177222
7009,2,1701098
7010,3,5467003
7011,4,1713176
7012,5,8878346
7013,6,7179438
7014,8,7177551
7015,9,7177983
7016,10,1701102
7017,11,1700648
7018,12,5467026
7019,13,5467017
7020,14,1713186
7021,15,1712738
7022,16,7178613
7023,17,7179504
7024,1,7197143
7025,2,1705791
7026,3,5482683
7027,4,1717882
7028,5,8902684
7029,6,7199324
7030,8,7197192
7031,9,7197623
7032,10,1705799
7033,11,1705340
7034,12,5482678
7035,13,5482675
7036,14,1717886
7037,15,1717442
7038,16,7198453
7039,17,7199282
7040,1,7217315
7041,2,1710623
7042,3,5497979
7043,4,1722702
7044,5,8927862
7045,6,7219556
7046,8,7217534
7047,9,7217965
7048,10,1710623
7049,11,1710168
7050,12,5497984
7051,13,5497981
7052,14,1722704
7053,15,1722254
7054,16,7218725
7055,17,7219602
7056,1,7237401
7057,2,1715445
7058,3,5513427
7059,4,1727528
7060,5,8952882
7061,6,7239890
7062,8,7237740
7063,9,7238167
7064,10,1715449
7065,11,1714994
7066,12,5513430
7067,13,5513427
7068,14,1727528
7069,15,1727080
7070,16,7239017
7071,17,7239886
7072,1,7257381
7073,2,1720271
7074,3,5528803
7075,4,1732344
7076,5,8977920
7077,6,7260204
7078,8,7257942
7079,9,7258379
7080,10,1720277
7081,11,1719824
7082,12,5528820
7083,13,5528787
7084,14,1732340
7085,15,1731902
7086,16,7259393
7087,17,7260272
7088,1,7277019
7089,2,1724843
7090,3,5543197
7091,4,1736848
7092,5,9001576
7093,6,7279234
7094,8,7277020
7095,9,7277451
7096,10,1724847
7097,11,1724392
7098,12,5543194
7099,13,5543189
7100,14,1736860
7101,15,1736406
7102,16,7278373
7103,17,7279262
7104,1,7297195
7105,2,1729693
7106,3,5558974
7107,4,1741750
7108,5,9026810
7109,6,7299906
7110,8,7297420
7111,9,7297849
7112,10,1729699
7113,11,1729244
7114,12,5558989
7115,13,5558991
7116,14,1741759
7117,15,1741314
7118,16,7299095
7119,17,7299974
7120,1,7317252
7121,2,1734543
7122,3,5575026
7123,4,1746747
7124,5,9051919
7125,6,7320936
7126,8,7317675
7127,9,7318106
7128,10,1734547
7129,11,1734091
7130,12,5575028
7131,13,5575039
7132,14,1746749
7133,15,1746309
7134,16,7320110
7135,17,7320994
7136,1,7337360
7137,2,1739359
7138,3,5590698
7139,4,1751633
7140,5,9076979
7141,6,7341591
7142,8,7337939
7143,9,7338358
7144,10,1739365
7145,11,1738915
7146,12,5590698
7147,13,5590712
7148,14,1751641
7149,15,1751199
7150,16,7340750
7151,17,7341631
7152,1,7357516
7153,2,1744027
7154,3,5605631
7155,4,1756235
7156,5,9101266
7157,6,7361005
7158,8,7357525
7159,9,7357949
7160,10,1744031
7161,11,1743580
7162,12,5605635
7163,13,5605636
7164,14,1756243
7165,15,1755789
7166,16,7360153
7167,17,7361057
7168,1,7377797
7169,2,1748874
7170,3,5620985
7171,4,1760935
7172,5,9126432
7173,6,7380903
7174,8,7377856
7175,9,7378293
7176,10,1748880
7177,11,1748426
7178,12,5620987
7179,13,5620984
7180,14,1760947
7181,15,1760501
7182,16,7380095
7183,17,7380991
7184,1,7397961
7185,2,1753736
7186,3,5636747
7187,4,1765805
7188,5,9151682
7189,6,7401433
7190,8,7398260
7191,9,7398689
7192,10,1753742
7193,11,1753290
7194,12,5636771
7195,13,5636770
7196,14,1765807
7197,15,1765365
7198,16,7400601
7199,17,7401483
7200,1,7418315
7201,2,1758596
7202,3,5652279
7203,4,1770545
7204,5,9176914
7205,6,7421499
7206,8,7418622
7207,9,7419053
7208,10,1758600
7209,11,1758144
7210,12,5652281
7211,13,5652278
7212,14,1770559
7213,15,1770111
7214,16,7420659
7215,17,7421519
7216,1,7438413
7217,2,1763314
7218,3,5666959
7219,4,1775135
7220,5,9201450
7221,6,7440829
7222,8,7438426
7223,9,7438861
7224,10,1763320
7225,11,1762866
7226,12,5666955
7227,13,5666952
7228,14,1775143
7229,15,1774691
7230,16,7439979
7231,17,7440859
7232,1,7458713
7233,2,1768170
7234,3,5682225
7235,4,1779924
7236,5,9226732
7237,6,7461005
7238,8,7458870
7239,9,7459311
7240,10,1768176
7241,11,1767720
7242,12,5682281
7243,13,5682281
7244,14,1779931
7245,15,1779483
7246,16,7460197
7247,17,7461085
7248,1,7478847
7249,2,1773018
7250,3,5698232
7251,4,1784904
7252,5,9251918
7253,6,7481996
7254,8,7479210
7255,9,7479641
7256,10,1773022
7257,11,1772564
7258,12,5698232
7259,13,5698251
7260,14,1784910
7261,15,1784464
7262,16,7481167
7263,17,7482039
7264,1,7498883
7265,2,1777822
7266,3,5713554
7267,4,1789766
7268,5,9276864
7269,6,7502490
7270,8,7499332
7271,9,7499763
7272,10,1777826
7273,11,1777372
7274,12,5713551
7275,13,5713548
7276,14,1789772
7277,15,1789328
7278,16,7501646
7279,17,7502560
7280,1,7518830
7281,2,1782499
7282,3,5728097
7283,4,1794190
7284,5,9301081
7285,6,7521162
7286,8,7518875
7287,9,7519302
7288,10,1782503
7289,11,1782049
7290,12,5728099
7291,13,5728116
7292,14,1794222
7293,15,1793742
7294,16,7520438
7295,17,7521302
7296,1,7539006
7297,2,1787351
7298,3,5744059
7299,4,1799210
7300,5,9326329
7301,6,7542324
7302,8,7539287
7303,9,7539716
7304,10,1787355
7305,11,1786899
7306,12,5744065
7307,13,5744060
7308,14,1799220
7309,15,1798774
7310,16,7541508
7311,17,7542390
7312,1,7559158
7313,2,1792133
7314,3,5758947
7315,4,1803790
7316,5,9351191
7317,6,7561646
7318,8,7559369
7319,9,7559800
7320,10,1792141
7321,11,1791685
7322,12,5758981
7323,13,5758978
7324,14,1803806
7325,15,1803360
7326,16,7560864
7327,17,7561736
7328,1,7579254
7329,2,1796963
7330,3,5774601
7331,4,1808656
7332,5,9376215
7333,6,7582250
7334,8,7579569
7335,9,7579988
7336,10,1796967
7337,11,1796507
7338,12,5774631
7339,13,5774628
7340,14,1808664
7341,15,1808218
7342,16,7581442
7343,17,7582308
7344,1,7599044
7345,2,1801603
7346,3,5789067
7347,4,1813198
7348,5,9400343
7349,6,7601412
7350,8,7599053
7351,9,7599478
7352,10,1801607
7353,11,1801151
7354,12,5789069
7355,13,5789078
7356,14,1813196
7357,15,1812750
7358,16,7600564
7359,17,7601410
7360,1,7619292
7361,2,1806433
7362,3,5805083
7363,4,1817997
7364,5,9425445
7365,6,7621696
7366,8,7619325
7367,9,7619756
7368,10,1806435
7369,11,1805981
7370,12,5805085
7371,13,5805088
7372,14,1818001
7373,15,1817554
7374,16,7620890
7375,17,7621738
7376,1,7639744
7377,2,1811333
7378,3,5820321
7379,4,1822899
7380,5,9450967
7381,6,7642333
7382,8,7639941
7383,9,7640362
7384,10,1811337
7385,11,1810885
7386,12,5820319
7387,13,5820314
7388,14,1822901
7389,15,1822455
7390,16,7641478
7391,17,7642348
7392,1,7659718
7393,2,1816125
7394,3,5836332
7395,4,1827945
7396,5,9475756
7397,6,7663521
7398,8,7659929
7399,9,7660359
7400,10,1816129
7401,11,1815674
7402,12,5836328
7403,13,5836323
7404,14,1827945
7405,15,1827497
7406,16,7662645
7407,17,7663523
7408,1,7679781
7409,2,1820874
7410,3,5851416
7411,4,1832473
7412,5,9500360
7413,6,7682715
7414,8,7679798
7415,9,7680241
7416,10,1820878
7417,11,1820422
7418,12,5851454
7419,13,5851445
7420,14,1832491
7421,15,1832043
7422,16,7681943
7423,17,7682791
7424,1,7699803
7425,2,1825668
7426,3,5866636
7427,4,1837261
7428,5,9525256
7429,6,7702875
7430,8,7699904
7431,9,7700331
7432,10,1825672
7433,11,1825216
7434,12,5866634
7435,13,5866655
7436,14,1837269
7437,15,1836821
7438,16,7702043
7439,17,7702951
7440,1,7719835
7441,2,1830512
7442,3,5882136
7443,4,1842131
7444,5,9550352
7445,6,7723369
7446,8,7720146
7447,9,7720581
7448,10,1830516
7449,11,1830060
7450,12,5882136
7451,13,5882177
7452,14,1842147
7453,15,1841703
7454,16,7722579
7455,17,7723471
7456,1,7740063
7457,2,1835310
7458,3,5898362
7459,4,1847047
7460,5,9575332
7461,6,7744183
7462,8,7740332
7463,9,7740765
7464,10,1835314
7465,11,1834858
7466,12,5898360
7467,13,5898357
7468,14,1847057
7469,15,1846615
7470,16,7743315
7471,17,7744195
7472,1,7759865
7473,2,1839976
7474,3,5912958
7475,4,1851649
7476,5,9599540
7477,6,7763527
7478,8,7759872
7479,9,7760295
7480,10,1839980
7481,11,1839532
7482,12,5912954
7483,13,5912953
7484,14,1851651
7485,15,1851207
7486,16,7762683
7487,17,7763569
7488,1,7780079
7489,2,1844812
7490,3,5928202
7491,4,1856426
7492,5,9624700
7493,6,7783680
7494,8,7780196
7495,9,7780633
7496,10,1844818
7497,11,1844362
7498,12,5928229
7499,13,5928230
7500,14,1856443
7501,15,1855994
7502,16,7782877
7503,17,7783762
7504,1,7800948
7505,2,1849844
7506,3,5943769
7507,4,1861257
7508,5,9650786
7509,6,7804058
7510,8,7801257
7511,9,7801689
7512,10,1849848
7513,11,1849392
7514,12,5943792
7515,13,5943790
7516,14,1861260
7517,15,1860814
7518,16,7803203
7519,17,7804077
7520,1,7820766
7521,2,1854502
7522,3,5959897
7523,4,1866185
7524,5,9674962
7525,6,7824944
7526,8,7820769
7527,9,7821205
7528,10,1854506
7529,11,1854048
7530,12,5959893
7531,13,5959898
7532,14,1866193
7533,15,1865758
7534,16,7824043
7535,17,7824893
7536,1,7840734
7537,2,1859240
7538,3,5973743
7539,4,1870653
7540,5,9699692
7541,6,7843646
7542,8,7840749
7543,9,7841185
7544,10,1859244
7545,11,1858788
7546,12,5973749
7547,13,5973750
7548,14,1870655
7549,15,1870208
7550,16,7842807
7551,17,7843675
7552,1,7860870
7553,2,1864036
7554,3,5989121
7555,4,1875433
7556,5,9724650
7557,6,7863814
7558,8,7860931
7559,9,7861365
7560,10,1864042
7561,11,1863586
7562,12,5989133
7563,13,5989128
7564,14,1875435
7565,15,1874988
7566,16,7862961
7567,17,7863819
7568,1,7881422
7569,2,1868974
7570,3,6004987
7571,4,1880367
7572,5,9750392
7573,6,7884626
7574,8,7881745
7575,9,7882143
7576,10,1868978
7577,11,1868518
7578,12,6004983
7579,13,6004982
7580,14,1880363
7581,15,1879932
7582,16,7883761
7583,17,7884633
7584,1,7901856
7585,2,1873760
7586,3,6020509
7587,4,1885167
7588,5,9775348
7589,6,7904860
7590,8,7901885
7591,9,7902307
7592,10,1873764
7593,11,1873324
7594,12,6020517
7595,13,6020508
7596,14,1885169
7597,15,1884728
7598,16,7904019
7599,17,7904883
7600,1,7922346
7601,2,1878646
7602,3,6036047
7603,4,1890023
7604,5,9800681
7605,6,7925323
7606,8,7922353
7607,9,7922772
7608,10,1878646
7609,11,1878197
7610,12,6036047
7611,13,6036049
7612,14,1890023
7613,15,1889582
7614,16,7924469
7615,17,7925328
7616,1,7943210
7617,2,1883678
7618,3,6052321
7619,4,1895064
7620,5,9826615
7621,6,7946646
7622,8,7943239
7623,9,7943668
7624,10,1883684
7625,11,1883237
7626,12,6052317
7627,13,6052315
7628,14,1895065
7629,15,1894628
7630,16,7945810
7631,17,7946642
7632,1,7963984
7633,2,1888612
7634,3,6067969
7635,4,1899963
7636,5,9852324
7637,6,7967190
7638,8,7964019
7639,9,7964451
7640,10,1888614
7641,11,1888164
7642,12,6067965
7643,13,6067963
7644,14,1899961
7645,15,1899524
7646,16,7966340
7647,17,7967194
7648,1,7983742
7649,2,1893580
7650,3,6083853
7651,4,1902271
7652,5,9876708
7653,6,7985800
7654,8,7983889
7655,9,7983871
7656,10,1893586
7657,11,1893136
7658,12,6083877
7659,13,6083875
7660,14,1902269
7661,15,1902270
7662,16,7985834
7663,17,7985810
7664,1,7999116
7665,2,1898378
7666,3,6099205
7667,4,1902283
7668,5,9896738
7669,6,8001182
7670,8,7999121
7671,9,7999103
7672,10,1898382
7673,11,1897934
7674,12,6099209
7675,13,6099199
7676,14,1902281
7677,15,1902282
7678,16,8001198
7679,17,8001186
7680,1,8011876
7681,2,1903152
7682,3,6111909
7683,4,1902285
7684,5,9914264
7685,6,8013888
7686,8,8011877
7687,9,8011857
7688,10,1903154
7689,11,1902702
7690,12,6111907
7691,13,6111905
7692,14,1902283
7693,15,1902284
7694,16,8013906
7695,17,8013886
7696,1,8017748
7697,2,1907946
7698,3,6117773
7699,4,1902285
7700,5,9924928
7701,6,8019748
7702,8,8017751
7703,9,8017731
7704,10,1907948
7705,11,1907494
7706,12,6117771
7707,13,6117765
7708,14,1902283
7709,15,1902284
7710,16,8019770
7711,17,8019746
7712,1,8023456
7713,2,1908450
7714,3,6119767
7715,4,1902285
7716,5,9931588
7717,6,8021746
7718,8,8023457
7719,9,8023437
7720,10,1908452
7721,11,1908444
7722,12,6119763
7723,13,6119761
7724,14,1902283
7725,15,1902284
7726,16,8021766
7727,17,8021742
7728,1,8029154
7729,2,1908478
7730,3,6120797
7731,4,1902285
7732,5,9937316
7733,6,8022776
7734,8,8029157
7735,9,8029137
7736,10,1908480
7737,11,1908472
7738,12,6120793
7739,13,6120791
7740,14,1902283
7741,15,1902284
7742,16,8022796
7743,17,8022772
7744,1,8034946
7745,2,1908494
7746,3,6121835
7747,4,1902285
7748,5,9943124
7749,6,8023814
7750,8,8034947
7751,9,8034927
7752,10,1908496
7753,11,1908490
7754,12,6121831
7755,13,6121829
7756,14,1902283
7757,15,1902284
7758,16,8023834
7759,17,8023810
7760,1,8040850
7761,2,1908510
7762,3,6122901
7763,4,1902285
7764,5,9949046
7765,6,8024880
7766,8,8040851
7767,9,8040831
7768,10,1908512
7769,11,1908508
7770,12,6122897
7771,13,6122895
7772,14,1902283
7773,15,1902284
7774,16,8024900
7775,17,8024876
7776,1,8046504
7777,2,1908528
7778,3,6123959
7779,4,1902285
7780,5,9954716
7781,6,8025938
7782,8,8046505
7783,9,8046485
7784,10,1908530
7785,11,1908524
7786,12,6123955
7787,13,6123953
7788,14,1902283
7789,15,1902284
7790,16,8025958
7791,17,8025934
7792,1,8052278
7793,2,1908546
7794,3,6124971
7795,4,1902285
7796,5,9960508
7797,6,8026950
7798,8,8052279
7799,9,8052261
7800,10,1908548
7801,11,1908542
7802,12,6124967
7803,13,6124965
7804,14,1902283
7805,15,1902284
7806,16,8026970
7807,17,8026946
7808,1,8058142
7809,2,1908566
7810,3,6126033
7811,4,1902285
7812,5,9966394
7813,6,8028012
7814,8,8058143
7815,9,8058123
7816,10,1908568
7817,11,1908564
7818,12,6126029
7819,13,6126027
7820,14,1902283
7821,15,1902284
7822,16,8028032
7823,17,8028008
7824,1,8063944
7825,2,1908584
7826,3,6127079
7827,4,1902285
7828,5,9972214
7829,6,8029058
7830,8,8063947
7831,9,8063925
7832,10,1908586
7833,11,1908580
7834,12,6127075
7835,13,6127073
7836,14,1902283
7837,15,1902284
7838,16,8029078
7839,17,8029054
7840,1,8069570
7841,2,1908601
7842,3,6128131
7843,4,1902285
7844,5,9977854
7845,6,8030111
7846,8,8069571
7847,9,8069552
7848,10,1908602
7849,11,1908596
7850,12,6128127
7851,13,6128125
7852,14,1902284
7853,15,1902284
7854,16,8030130
7855,17,8030106
7856,1,8075316
7857,2,1908617
7858,3,6129150
7859,4,1902286
7860,5,9983618
7861,6,8031130
7862,8,8075317
7863,9,8075298
7864,10,1908620
7865,11,1908616
7866,12,6129146
7867,13,6129145
7868,14,1902285
7869,15,1902286
7870,16,8031150
7871,17,8031127
7872,1,8081186
7873,2,1908637
7874,3,6130197
7875,4,1902286
7876,5,9989505
7877,6,8032175
7878,8,8081189
7879,9,8081169
7880,10,1908639
7881,11,1908635
7882,12,6130192
7883,13,6130190
7884,14,1902286
7885,15,1902287
7886,16,8032195
7887,17,8032171
7888,1,8087004
7889,2,1908655
7890,3,6131252
7891,4,1902287
7892,5,9995339
7893,6,8033231
7894,8,8087005
7895,9,8086985
7896,10,1908657
7897,11,1908651
7898,12,6131248
7899,13,6131246
7900,14,1902286
7901,15,1902287
7902,16,8033251
7903,17,8033229
7904,1,8092608
7905,2,1908671
7906,3,6132300
7907,4,1902287
7908,5,10000959
7909,6,8034279
7910,8,8092609
7911,9,8092589
7912,10,1908673
7913,11,1908667
7914,12,6132296
7915,13,6132294
7916,14,1902286
7917,15,1902287
7918,16,8034299
7919,17,8034275
7920,1,8098388
7921,2,1908689
7922,3,6133328
7923,4,1902287
7924,5,10006757
7925,6,8035307
7926,8,8098389
7927,9,8098371
7928,10,1908691
7929,11,1908685
7930,12,6133324
7931,13,6133322
7932,14,1902286
7933,15,1902287
7934,16,8035327
7935,17,8035303
7936,1,8104238
7937,2,1908705
7938,3,6134370
7939,4,1902287
7940,5,10012623
7941,6,8036349
7942,8,8104241
7943,9,8104219
7944,10,1908707
7945,11,1908701
7946,12,6134366
7947,13,6134366
7948,14,1902286
7949,15,1902287
7950,16,8036371
7951,17,8036347
7952,1,8110078
7953,2,1908723
7954,3,6135426
7955,4,1902287
7956,5,10018481
7957,6,8037405
7958,8,8110079
7959,9,8110061
7960,10,1908725
7961,11,1908719
7962,12,6135422
7963,13,6135420
7964,14,1902286
7965,15,1902287
7966,16,8037425
7967,17,8037401
7968,1,8115682
7969,2,1908739
7970,3,6136474
7971,4,1902288
7972,5,10024103
7973,6,8038451
7974,8,8115683
7975,9,8115663
7976,10,1908741
7977,11,1908739
7978,12,6136469
7979,13,6136466
7980,14,1902286
7981,15,1902287
7982,16,8038473
7983,17,8038447
7984,1,8121464
7985,2,1908759
7986,3,6137506
7987,4,1902288
7988,5,10029903
7989,6,8039486
7990,8,8121467
7991,9,8121447
7992,10,1908761
7993,11,1908755
7994,12,6137503
7995,13,6137501
7996,14,1902288
7997,15,1902290
7998,16,8039505
7999,17,8039482
8000,1,8127247
8001,2,1908776
8002,3,6138536
8003,4,1902291
8004,5,10035702
8005,6,8040514
8006,8,8127248
8007,9,8127228
8008,10,1908778
8009,11,1908774
8010,12,6138531
8011,13,6138529
8012,14,1902289
8013,15,1902290
8014,16,8040534
8015,17,8040510
8016,1,8133057
8017,2,1908794
8018,3,6139596
8019,4,1902291
8020,5,10041528
8021,6,8041574
8022,8,8133058
8023,9,8133038
8024,10,1908796
8025,11,1908790
8026,12,6139591
8027,13,6139589
8028,14,1902289
8029,15,1902290
8030,16,8041594
8031,17,8041570
